#Frame      RoG_00001 RoG_00001[Max]
       1      16.8459        26.5247
       2      16.8235        26.7949
       3      16.8590        26.8302
       4      16.8884        26.8967
       5      16.8820        26.9185
       6      16.7953        26.7136
       7      16.9126        26.7961
       8      16.8201        26.4500
       9      16.8856        26.9970
      10      16.8571        26.9391
      11      16.8701        27.2999
      12      16.8094        26.9391
      13      16.8475        26.9459
      14      16.9546        27.4141
      15      16.9146        26.8605
      16      16.7869        26.8443
      17      16.8204        26.9242
      18      16.8934        27.4399
      19      16.8332        27.4825
      20      16.8293        26.8769
      21      16.7569        26.8295
      22      16.8145        26.8167
      23      16.7054        26.9293
      24      16.7006        26.2769
      25      16.7385        26.1679
      26      16.7068        26.1259
      27      16.7169        26.4925
      28      16.6372        26.1283
      29      16.7092        26.4106
      30      16.7479        26.5320
      31      16.7877        26.5991
      32      16.7971        26.9941
      33      16.9213        26.4779
      34      16.8239        26.4974
      35      16.7356        26.5646
      36      16.7315        26.5659
      37      16.7827        26.5805
      38      16.7816        26.5683
      39      16.7019        26.5436
      40      16.7752        26.3703
      41      16.6554        26.1670
      42      16.7814        26.1780
      43      16.7611        26.5432
      44      16.8335        26.7182
      45      16.8932        26.4670
      46      16.7360        25.9947
      47      16.7584        26.2021
      48      16.7839        26.6026
      49      16.7553        26.3634
      50      16.7797        26.0545
      51      16.7757        26.4380
      52      16.7291        25.8498
      53      16.8116        26.8471
      54      16.7622        26.5320
      55      16.7334        26.8678
      56      16.7593        26.3912
      57      16.9107        26.9129
      58      16.8103        26.3614
      59      16.8351        26.4146
      60      16.8097        26.8755
      61      16.8128        26.2024
      62      16.8598        26.4018
      63      16.7849        26.4928
      64      16.6967        26.7210
      65      16.7236        26.1552
      66      16.8296        27.3697
      67      16.8675        26.6243
      68      16.9379        27.2107
      69      16.9227        27.0422
      70      16.9007        26.8372
      71      16.9387        26.8723
      72      16.9664        27.0605
      73      16.9976        27.0312
      74      17.0407        27.3537
      75      17.0228        27.3946
      76      17.0939        27.3576
      77      17.1780        27.2483
      78      17.0605        27.5810
      79      16.8470        27.2359
      80      16.8608        26.7428
      81      16.9639        27.4295
      82      16.8996        27.1474
      83      16.9887        26.9813
      84      16.9148        26.9379
      85      16.8376        26.6211
      86      16.8388        26.2294
      87      16.8550        26.4881
      88      16.8486        26.2952
      89      16.8489        26.5591
      90      16.8528        26.7233
      91      16.9709        27.3729
      92      16.9755        26.8370
      93      16.8238        26.5535
      94      17.0046        26.7750
      95      16.8963        26.3497
      96      16.8763        26.8947
      97      16.8460        26.9166
      98      16.7852        26.4666
      99      16.7923        26.5458
     100      16.8590        26.6576
     101      16.8686        26.4506
     102      16.9814        26.7481
     103      16.8661        26.9680
     104      16.9451        27.3556
     105      16.9150        26.7843
     106      16.8523        27.2865
     107      16.8792        26.5360
     108      16.8369        26.2685
     109      16.7959        27.1164
     110      16.8366        26.3477
     111      16.7158        26.4224
     112      16.7777        26.2966
     113      16.7197        26.7321
     114      16.7427        26.7177
     115      16.8135        27.3198
     116      16.8388        27.7281
     117      16.7628        26.8759
     118      16.7872        26.9835
     119      16.7788        27.0500
     120      16.7936        26.0640
     121      16.7392        26.1512
     122      16.6709        26.6275
     123      16.5360        25.7622
     124      16.6453        26.5204
     125      16.7215        26.8799
     126      16.6121        26.2436
     127      16.8211        26.4445
     128      16.7822        26.5833
     129      16.8192        26.9380
     130      16.8452        27.1067
     131      16.7830        26.3394
     132      16.8742        26.8486
     133      16.8994        26.2352
     134      16.8119        26.4179
     135      16.8169        26.9724
     136      16.8742        27.1588
     137      16.9792        26.9038
     138      16.9837        26.9062
     139      16.9836        27.3235
     140      16.8976        26.9486
     141      16.8851        26.7411
     142      16.8726        27.0422
     143      16.8438        26.7755
     144      16.8807        26.5498
     145      16.8931        26.7730
     146      16.9247        27.0468
